lon_min,lon_max,lon_res,lat_min,lat_max,lat_res,depth_min,depth_max,depth_res
-117.807466,-117.802114,50.000000,34.084769,34.090205,61.000000,0,-15,31
lon,lat,depth,data
-117.807466,34.084769,0.500000,3.808062
-117.807466,34.084769,1.000000,5.350409
-117.807466,34.084769,1.500000,4.490163
-117.807466,34.084769,2.000000,4.774290
-117.807466,34.084769,2.500000,4.988506
-117.807466,34.084769,3.000000,3.620922
-117.807466,34.084769,3.500000,3.131731
-117.807466,34.084769,4.000000,4.418497
-117.807466,34.084769,4.500000,5.249180
-117.807466,34.084769,5.000000,6.824085
-117.807466,34.084769,5.500000,6.107463
-117.807466,34.084769,6.000000,6.581286
-117.807466,34.084769,6.500000,6.468533
-117.807466,34.084769,7.000000,4.555179
-117.807466,34.084769,7.500000,5.725590
-117.807466,34.084769,8.000000,3.473331
-117.807466,34.084769,8.500000,4.373885
-117.807466,34.084769,9.000000,5.097211
-117.807466,34.084769,9.500000,5.231829
-117.807466,34.084769,10.000000,7.642206
-117.807466,34.084769,10.500000,3.523493
-117.807466,34.084769,11.000000,3.017044
-117.807466,34.084769,11.500000,4.741856
-117.807466,34.084769,12.000000,4.046966
-117.807466,34.084769,12.500000,3.934232
-117.807466,34.084769,13.000000,5.194259
-117.807466,34.084769,13.500000,3.952991
-117.807466,34.084769,14.000000,5.891839
-117.807466,34.084769,14.500000,4.061651
-117.807466,34.084769,15.000000,5.818834
-117.807466,34.084860,0.000000,3.122885
-117.807466,34.084860,0.500000,5.658320
-117.807466,34.084860,1.000000,5.079669
-117.807466,34.084860,1.500000,4.491415
-117.807466,34.084860,2.000000,5.379885
-117.807466,34.084860,2.500000,3.801412
-117.807466,34.084860,3.000000,4.567402
-117.807466,34.084860,3.500000,4.304789
-117.807466,34.084860,4.000000,4.991254
-117.807466,34.084860,4.500000,5.712579
-117.807466,34.084860,5.000000,3.890161
-117.807466,34.084860,5.500000,5.957108
-117.807466,34.084860,6.000000,3.864072
-117.807466,34.084860,6.500000,5.445941
-117.807466,34.084860,7.000000,5.113165
-117.807466,34.084860,7.500000,4.761894
-117.807466,34.084860,8.000000,5.945629
-117.807466,34.084860,8.500000,3.223261
-117.807466,34.084860,9.000000,3.995489
-117.807466,34.084860,9.500000,4.102628
-117.807466,34.084860,10.000000,4.072458
-117.807466,34.084860,10.500000,5.771593
-117.807466,34.084860,11.000000,4.393411
-117.807466,34.084860,11.500000,3.965048
-117.807466,34.084860,12.000000,5.621581
-117.807466,34.084860,12.500000,3.928072
-117.807466,34.084860,13.000000,5.063216
-117.807466,34.084860,13.500000,3.272314
-117.807466,34.084860,14.000000,5.913157
-117.807466,34.084860,14.500000,2.122440
-117.807466,34.084860,15.000000,4.537482
-117.807466,34.084950,0.000000,1.824317
-117.807466,34.084950,0.500000,4.147682
-117.807466,34.084950,1.000000,4.519037
-117.807466,34.084950,1.500000,5.499780
-117.807466,34.084950,2.000000,6.435752
-117.807466,34.084950,2.500000,3.709122
-117.807466,34.084950,3.000000,5.494193
-117.807466,34.084950,3.500000,5.948399
-117.807466,34.084950,4.000000,3.299222
-117.807466,34.084950,4.500000,5.457075
-117.807466,34.084950,5.000000,6.797673
-117.807466,34.084950,5.500000,6.229695
-117.807466,34.084950,6.000000,5.153494
-117.807466,34.084950,6.500000,4.133958
-117.807466,34.084950,7.000000,6.159337
-117.807466,34.084950,7.500000,4.698358
-117.807466,34.084950,8.000000,5.999328
-117.807466,34.084950,8.500000,4.636319
-117.807466,34.084950,9.000000,5.234635
-117.807466,34.084950,9.500000,5.492701
-117.807466,34.084950,10.000000,4.531927
-117.807466,34.084950,10.500000,6.035195
-117.807466,34.084950,11.000000,4.049773
-117.807466,34.084950,11.500000,6.722922
-117.807466,34.084950,12.000000,4.861581
-117.807466,34.084950,12.500000,4.684588
-117.807466,34.084950,13.000000,6.544342
-117.807466,34.084950,13.500000,5.651502
-117.807466,34.084950,14.000000,5.515560
-117.807466,34.084950,14.500000,5.435102
-117.807466,34.084950,15.000000,4.178466
-117.807466,34.085041,0.000000,5.870688
-117.807466,34.085041,0.500000,5.533048
-117.807466,34.085041,1.000000,5.774129
-117.807466,34.085041,1.500000,4.550541
-117.807466,34.085041,2.000000,6.463413
-117.807466,34.085041,2.500000,4.098218
-117.807466,34.085041,3.000000,5.256500
-117.807466,34.085041,3.500000,4.319565
-117.807466,34.085041,4.000000,4.257833
-117.807466,34.085041,4.500000,4.676115
-117.807466,34.085041,5.000000,4.725075
-117.807466,34.085041,5.500000,3.206137
-117.807466,34.085041,6.000000,3.678548
-117.807466,34.085041,6.500000,5.669560
-117.807466,34.085041,7.000000,3.567510
