lon_min,lon_max,lon_res,lat_min,lat_max,lat_res,depth_min,depth_max,depth_res
-117.808572,-117.802114,61.000000,34.086552,34.090205,42.000000,0,-15,31
lon,lat,depth,data
-117.808572,34.086552,0.500000,4.273954
-117.808572,34.086552,1.000000,5.758725
-117.808572,34.086552,1.500000,4.768305
-117.808572,34.086552,2.000000,4.988972
-117.808572,34.086552,2.500000,5.244888
-117.808572,34.086552,3.000000,3.787838
-117.808572,34.086552,3.500000,6.323619
-117.808572,34.086552,4.000000,4.405256
-117.808572,34.086552,4.500000,5.953152
-117.808572,34.086552,5.000000,2.869042
-117.808572,34.086552,5.500000,4.613554
-117.808572,34.086552,6.000000,4.761795
-117.808572,34.086552,6.500000,3.090657
-117.808572,34.086552,7.000000,6.799886
-117.808572,34.086552,7.500000,5.073566
-117.808572,34.086552,8.000000,5.391519
-117.808572,34.086552,8.500000,6.232241
-117.808572,34.086552,9.000000,3.905747
-117.808572,34.086552,9.500000,4.317887
-117.808572,34.086552,10.000000,4.013881
-117.808572,34.086552,10.500000,4.459318
-117.808572,34.086552,11.000000,5.343508
-117.808572,34.086552,11.500000,5.104307
-117.808572,34.086552,12.000000,5.443773
-117.808572,34.086552,12.500000,5.356784
-117.808572,34.086552,13.000000,5.096915
-117.808572,34.086552,13.500000,3.764280
-117.808572,34.086552,14.000000,5.898994
-117.808572,34.086552,14.500000,6.938317
-117.808572,34.086552,15.000000,4.484815
-117.808572,34.086641,0.000000,4.136127
-117.808572,34.086641,0.500000,4.291782
-117.808572,34.086641,1.000000,5.577269
-117.808572,34.086641,1.500000,5.264762
-117.808572,34.086641,2.000000,5.025104
-117.808572,34.086641,2.500000,3.714212
-117.808572,34.086641,3.000000,4.628375
-117.808572,34.086641,3.500000,3.707605
-117.808572,34.086641,4.000000,4.766323
-117.808572,34.086641,4.500000,3.365984
-117.808572,34.086641,5.000000,6.331257
-117.808572,34.086641,5.500000,3.464071
-117.808572,34.086641,6.000000,8.394631
-117.808572,34.086641,6.500000,4.265026
-117.808572,34.086641,7.000000,5.805023
-117.808572,34.086641,7.500000,7.895825
-117.808572,34.086641,8.000000,6.427449
