lon_min,lon_max,lon_res,lat_min,lat_max,lat_res,depth_min,depth_max,depth_res
-117.809665,-117.805330,41.000000,34.087454,34.089286,21.000000,0,-15,31
lon,lat,depth,data
-117.809665,34.087454,0.500000,4.675280
-117.809665,34.087454,1.000000,4.418585
-117.809665,34.087454,1.500000,4.801449
-117.809665,34.087454,2.000000,4.833669
-117.809665,34.087454,2.500000,4.507131
-117.809665,34.087454,3.000000,5.789603
-117.809665,34.087454,3.500000,4.787855
-117.809665,34.087454,4.000000,5.959354
-117.809665,34.087454,4.500000,4.884277
-117.809665,34.087454,5.000000,5.731772
-117.809665,34.087454,5.500000,7.363305
-117.809665,34.087454,6.000000,5.980154
-117.809665,34.087454,6.500000,5.271445
-117.809665,34.087454,7.000000,4.574187
-117.809665,34.087454,7.500000,4.095305
-117.809665,34.087454,8.000000,5.723443
-117.809665,34.087454,8.500000,4.722912
-117.809665,34.087454,9.000000,4.047958
-117.809665,34.087454,9.500000,5.335058
-117.809665,34.087454,10.000000,4.807884
-117.809665,34.087454,10.500000,5.857135
-117.809665,34.087454,11.000000,5.168248
-117.809665,34.087454,11.500000,5.180236
-117.809665,34.087454,12.000000,5.864219
-117.809665,34.087454,12.500000,4.183090
-117.809665,34.087454,13.000000,7.232575
-117.809665,34.087454,13.500000,3.973953
-117.809665,34.087454,14.000000,6.898988
-117.809665,34.087454,14.500000,5.522998
-117.809665,34.087454,15.000000,6.556875
-117.809665,34.087546,0.000000,4.426264
-117.809665,34.087546,0.500000,5.256633
-117.809665,34.087546,1.000000,5.408376
-117.809665,34.087546,1.500000,6.103702
-117.809665,34.087546,2.000000,6.221255
-117.809665,34.087546,2.500000,6.288450
-117.809665,34.087546,3.000000,5.729673
-117.809665,34.087546,3.500000,4.471449
-117.809665,34.087546,4.000000,5.402145
-117.809665,34.087546,4.500000,6.603334
-117.809665,34.087546,5.000000,5.376665
-117.809665,34.087546,5.500000,5.202081
-117.809665,34.087546,6.000000,3.598682
-117.809665,34.087546,6.500000,4.361145
-117.809665,34.087546,7.000000,5.228682
-117.809665,34.087546,7.500000,4.628230
-117.809665,34.087546,8.000000,4.470501
-117.809665,34.087546,8.500000,6.212056
-117.809665,34.087546,9.000000,5.297473
-117.809665,34.087546,9.500000,4.851636
-117.809665,34.087546,10.000000,5.497887
-117.809665,34.087546,10.500000,5.109699
-117.809665,34.087546,11.000000,4.088434
-117.809665,34.087546,11.500000,5.553168
-117.809665,34.087546,12.000000,5.852776
-117.809665,34.087546,12.500000,5.806624
-117.809665,34.087546,13.000000,4.029949
-117.809665,34.087546,13.500000,4.252825
-117.809665,34.087546,14.000000,4.473861
-117.809665,34.087546,14.500000,5.459920
-117.809665,34.087546,15.000000,4.565235
-117.809665,34.087637,0.000000,4.686126
-117.809665,34.087637,0.500000,5.865477
-117.809665,34.087637,1.000000,4.655120
-117.809665,34.087637,1.500000,4.724558
-117.809665,34.087637,2.000000,4.961300
-117.809665,34.087637,2.500000,3.721229
-117.809665,34.087637,3.000000,6.471568
-117.809665,34.087637,3.500000,6.761124
-117.809665,34.087637,4.000000,4.739348
-117.809665,34.087637,4.500000,5.464426
-117.809665,34.087637,5.000000,5.514194
-117.809665,34.087637,5.500000,5.733974
-117.809665,34.087637,6.000000,5.012185
-117.809665,34.087637,6.500000,4.755881
-117.809665,34.087637,7.000000,4.849927
-117.809665,34.087637,7.500000,5.921649
-117.809665,34.087637,8.000000,6.172352
-117.809665,34.087637,8.500000,5.361442
-117.809665,34.087637,9.000000,4.026089
-117.809665,34.087637,9.500000,5.331628
-117.809665,34.087637,10.000000,5.073748
-117.809665,34.087637,10.500000,7.298897
-117.809665,34.087637,11.000000,6.434877
-117.809665,34.087637,11.500000,5.341955
-117.809665,34.087637,12.000000,5.681430
-117.809665,34.087637,12.500000,4.559647
-117.809665,34.087637,13.000000,6.662840
-117.809665,34.087637,13.500000,6.603066
-117.809665,34.087637,14.000000,4.170829
-117.809665,34.087637,14.500000,6.164105
-117.809665,34.087637,15.000000,3.371360
-117.809665,34.087729,0.000000,3.688441
-117.809665,34.087729,0.500000,6.115011
-117.809665,34.087729,1.000000,4.367044
-117.809665,34.087729,1.500000,4.736927
-117.809665,34.087729,2.000000,4.307578
-117.809665,34.087729,2.500000,4.437792
-117.809665,34.087729,3.000000,6.436688
-117.809665,34.087729,3.500000,6.098259
-117.809665,34.087729,4.000000,3.281507
-117.809665,34.087729,4.500000,4.402307
-117.809665,34.087729,5.000000,6.888568
-117.809665,34.087729,5.500000,4.864452
-117.809665,34.087729,6.000000,4.211408
-117.809665,34.087729,6.500000,5.161198
-117.809665,34.087729,7.000000,5.697790
-117.809665,34.087729,7.500000,2.275892
-117.809665,34.087729,8.000000,5.981941
-117.809665,34.087729,8.500000,4.967012
-117.809665,34.087729,9.000000,3.552732
-117.809665,34.087729,9.500000,5.351581
-117.809665,34.087729,10.000000,5.041152
-117.809665,34.087729,10.500000,5.471887
-117.809665,34.087729,11.000000,4.658725
-117.809665,34.087729,11.500000,5.482408
-117.809665,34.087729,12.000000,4.388229
-117.809665,34.087729,12.500000,4.567511
-117.809665,34.087729,13.000000,4.793994
-117.809665,34.087729,13.500000,4.561696
-117.809665,34.087729,14.000000,6.288357
-117.809665,34.087729,14.500000,6.950532
-117.809665,34.087729,15.000000,4.857853
-117.809665,34.087820,0.000000,3.199543
-117.809665,34.087820,0.500000,3.447906
-117.809665,34.087820,1.000000,4.764764
-117.809665,34.087820,1.500000,3.109668
-117.809665,34.087820,2.000000,4.682839
-117.809665,34.087820,2.500000,3.984990
-117.809665,34.087820,3.000000,5.431482
-117.809665,34.087820,3.500000,4.382747
-117.809665,34.087820,4.000000,4.178732
-117.809665,34.087820,4.500000,5.316468
-117.809665,34.087820,5.000000,4.928620
-117.809665,34.087820,5.500000,6.272321
-117.809665,34.087820,6.000000,6.912577
-117.809665,34.087820,6.500000,4.465429
-117.809665,34.087820,7.000000,5.748783
-117.809665,34.087820,7.500000,4.369143
-117.809665,34.087820,8.000000,3.761348
-117.809665,34.087820,8.500000,3.770463
-117.809665,34.087820,9.000000,5.082674
-117.809665,34.087820,9.500000,5.625091
-117.809665,34.087820,10.000000,5.474469
-117.809665,34.087820,10.500000,5.337534
-117.809665,34.087820,11.000000,5.325933
-117.809665,34.087820,11.500000,5.769270
-117.809665,34.087820,12.000000,4.976192
-117.809665,34.087820,12.500000,5.890815
-117.809665,34.087820,13.000000,5.906577
-117.809665,34.087820,13.500000,4.374935
-117.809665,34.087820,14.000000,4.782651
-117.809665,34.087820,14.500000,4.967683
-117.809665,34.087820,15.000000,3.811381
-117.809665,34.087912,0.000000,6.009833
-117.809665,34.087912,0.500000,5.687724
-117.809665,34.087912,1.000000,4.854555
-117.809665,34.087912,1.500000,4.104162
-117.809665,34.087912,2.000000,4.466650
-117.809665,34.087912,2.500000,6.269552
-117.809665,34.087912,3.000000,7.015344
-117.809665,34.087912,3.500000,4.151802
