lon_min,lon_max,lon_res,lat_min,lat_max,lat_res,depth_min,depth_max,depth_res
-117.809665,-117.805330,41.000000,34.087454,34.089286,21.000000,0,-15,31
lon,lat,depth,data
-117.809665,34.087454,0.500000,4.741947
-117.809665,34.087454,1.000000,5.191912
-117.809665,34.087454,1.500000,4.527762
-117.809665,34.087454,2.000000,1.982841
-117.809665,34.087454,2.500000,4.047465
-117.809665,34.087454,3.000000,4.424676
-117.809665,34.087454,3.500000,5.486436
-117.809665,34.087454,4.000000,6.558558
-117.809665,34.087454,4.500000,4.631395
-117.809665,34.087454,5.000000,5.442465
-117.809665,34.087454,5.500000,5.694904
-117.809665,34.087454,6.000000,5.556101
-117.809665,34.087454,6.500000,3.680520
-117.809665,34.087454,7.000000,3.943033
-117.809665,34.087454,7.500000,3.905783
-117.809665,34.087454,8.000000,3.700866
-117.809665,34.087454,8.500000,4.153675
-117.809665,34.087454,9.000000,4.986659
-117.809665,34.087454,9.500000,3.656171
-117.809665,34.087454,10.000000,5.997742
-117.809665,34.087454,10.500000,6.394988
-117.809665,34.087454,11.000000,7.376259
-117.809665,34.087454,11.500000,6.947713
-117.809665,34.087454,12.000000,5.340394
-117.809665,34.087454,12.500000,3.971648
-117.809665,34.087454,13.000000,6.217220
-117.809665,34.087454,13.500000,3.964582
-117.809665,34.087454,14.000000,4.554741
-117.809665,34.087454,14.500000,4.076130
-117.809665,34.087454,15.000000,6.404053
-117.809665,34.087546,0.000000,3.900425
-117.809665,34.087546,0.500000,6.166073
-117.809665,34.087546,1.000000,6.662171
-117.809665,34.087546,1.500000,5.159994
-117.809665,34.087546,2.000000,6.009506
-117.809665,34.087546,2.500000,4.920908
-117.809665,34.087546,3.000000,7.230900
-117.809665,34.087546,3.500000,3.274639
-117.809665,34.087546,4.000000,3.467852
-117.809665,34.087546,4.500000,4.027278
-117.809665,34.087546,5.000000,5.043444
-117.809665,34.087546,5.500000,4.518737
-117.809665,34.087546,6.000000,3.907310
-117.809665,34.087546,6.500000,4.669547
-117.809665,34.087546,7.000000,4.402628
-117.809665,34.087546,7.500000,4.080673
-117.809665,34.087546,8.000000,5.098215
-117.809665,34.087546,8.500000,6.099464
-117.809665,34.087546,9.000000,5.289711
-117.809665,34.087546,9.500000,4.547429
-117.809665,34.087546,10.000000,4.731897
-117.809665,34.087546,10.500000,6.840374
-117.809665,34.087546,11.000000,4.449821
-117.809665,34.087546,11.500000,5.671234
-117.809665,34.087546,12.000000,3.434709
-117.809665,34.087546,12.500000,3.498510
-117.809665,34.087546,13.000000,5.492666
-117.809665,34.087546,13.500000,5.995084
-117.809665,34.087546,14.000000,4.720030
-117.809665,34.087546,14.500000,3.742471
-117.809665,34.087546,15.000000,5.279296
-117.809665,34.087637,0.000000,4.295061
-117.809665,34.087637,0.500000,6.069375
-117.809665,34.087637,1.000000,5.975808
-117.809665,34.087637,1.500000,2.413321
-117.809665,34.087637,2.000000,3.747122
-117.809665,34.087637,2.500000,4.530196
-117.809665,34.087637,3.000000,4.248410
-117.809665,34.087637,3.500000,3.571328
-117.809665,34.087637,4.000000,4.207114
-117.809665,34.087637,4.500000,7.176334
-117.809665,34.087637,5.000000,3.325998
-117.809665,34.087637,5.500000,5.812253
-117.809665,34.087637,6.000000,5.081338
-117.809665,34.087637,6.500000,4.442952
-117.809665,34.087637,7.000000,4.377826
-117.809665,34.087637,7.500000,3.941766
-117.809665,34.087637,8.000000,6.435998
-117.809665,34.087637,8.500000,6.181446
-117.809665,34.087637,9.000000,3.117344
-117.809665,34.087637,9.500000,5.573066
-117.809665,34.087637,10.000000,5.265044
-117.809665,34.087637,10.500000,5.495067
-117.809665,34.087637,11.000000,4.383013
-117.809665,34.087637,11.500000,6.014591
-117.809665,34.087637,12.000000,5.035144
-117.809665,34.087637,12.500000,6.770031
-117.809665,34.087637,13.000000,3.264606
-117.809665,34.087637,13.500000,4.257867
-117.809665,34.087637,14.000000,5.786118
-117.809665,34.087637,14.500000,4.906674
-117.809665,34.087637,15.000000,3.433632
