lon_min,lon_max,lon_res,lat_min,lat_max,lat_res
-117.807525,-117.802054,51,34.084764,34.09021,61
lon,lat,data
-117.807525,34.084764,29.6427020385
-117.80741558,34.084764,27.945768031
-117.80730616,34.084764,34.2844202231
-117.80719674,34.084764,31.0798925633
-117.80708732,34.084764,34.8100417406
-117.8069779,34.084764,32.1100865155
-117.80686848,34.084764,34.2791330382
-117.80675906,34.084764,37.639004688
-117.80664964,34.084764,33.0917854186
-117.80654022,34.084764,38.6635123972
-117.8064308,34.084764,31.7266708397
-117.80632138,34.084764,40.0
-117.80621196,34.084764,38.6599928375
-117.80610254,34.084764,36.1951236163
-117.80599312,34.084764,37.6903944392
-117.8058837,34.084764,37.5477328107
-117.80577428,34.084764,39.3040972564
-117.80566486,34.084764,33.3035521316
-117.80555544,34.084764,34.9620031582
-117.80544602,34.084764,33.0894567846
-117.8053366,34.084764,28.9626226183
-117.80522718,34.084764,30.3745306232
-117.80511776,34.084764,24.1275416472
-117.80500834,34.084764,33.4008500199
-117.80489892,34.084764,28.0723298584
-117.8047895,34.084764,26.5751505127
-117.80468008,34.084764,24.5446077705
-117.80457066,34.084764,24.039514211
-117.80446124,34.084764,23.4547131845
-117.80435182,34.084764,23.7300809448
-117.8042424,34.084764,19.6489108946
-117.80413298,34.084764,11.5892160063
-117.80402356,34.084764,15.2486369565
-117.80391414,34.084764,17.5968649982
-117.80380472,34.084764,16.5511384282
-117.8036953,34.084764,14.3879406451
-117.80358588,34.084764,10.9928242814
-117.80347646,34.084764,7.53276931229
-117.80336704,34.084764,9.71800438614
-117.80325762,34.084764,10.9257551689
-117.8031482,34.084764,5.52104085435
-117.80303878,34.084764,4.56431278184
-117.80292936,34.084764,7.40047592565
-117.80281994,34.084764,5.51061291258
-117.80271052,34.084764,11.0208129826
-117.8026011,34.084764,3.29095693838
-117.80249168,34.084764,3.65480445812
-117.80238226,34.084764,6.96248338157
-117.80227284,34.084764,5.32029836465
-117.80216342,34.084764,3.63175006299
-117.802054,34.084764,1.81712015944
-117.807525,34.0848547667,28.4395240678
-117.80741558,34.0848547667,28.4187275097
-117.80730616,34.0848547667,29.4163907007
-117.80719674,34.0848547667,35.2511384398
-117.80708732,34.0848547667,32.7867633443
-117.8069779,34.0848547667,34.2336660486
-117.80686848,34.0848547667,37.09994953
-117.80675906,34.0848547667,34.4320287316
-117.80664964,34.0848547667,37.7582086611
-117.80654022,34.0848547667,40.0
-117.8064308,34.0848547667,33.4627943445
-117.80632138,34.0848547667,39.6643357307
-117.80621196,34.0848547667,36.0266720721
-117.80610254,34.0848547667,38.449012866
-117.80599312,34.0848547667,36.4478757548
-117.8058837,34.0848547667,35.2380616371
-117.80577428,34.0848547667,39.3596727777
-117.80566486,34.0848547667,36.8315006078
-117.80555544,34.0848547667,32.7626967509
-117.80544602,34.0848547667,33.981920908
-117.8053366,34.0848547667,34.8558972673
-117.80522718,34.0848547667,32.5202775908
-117.80511776,34.0848547667,30.5702477952
-117.80500834,34.0848547667,28.5641692155
-117.80489892,34.0848547667,27.5701156084
-117.8047895,34.0848547667,27.1117963365
-117.80468008,34.0848547667,24.2796376078
-117.80457066,34.0848547667,25.165567755
-117.80446124,34.0848547667,25.3479402909
-117.80435182,34.0848547667,21.6682757845
-117.8042424,34.0848547667,16.8265458417
-117.80413298,34.0848547667,21.0695362491
-117.80402356,34.0848547667,19.432524988
-117.80391414,34.0848547667,19.9981143488
-117.80380472,34.0848547667,12.7415694848
-117.8036953,34.0848547667,11.1393165456
-117.80358588,34.0848547667,12.8667438076
-117.80347646,34.0848547667,11.2911943484
-117.80336704,34.0848547667,6.71761592454
-117.80325762,34.0848547667,10.3181754204
-117.8031482,34.0848547667,8.89585303791
-117.80303878,34.0848547667,11.1261268308
-117.80292936,34.0848547667,7.9098483664
-117.80281994,34.0848547667,5.93483037565
-117.80271052,34.0848547667,4.1967249907
-117.8026011,34.0848547667,2.60433371697
-117.80249168,34.0848547667,7.10035946488
-117.80238226,34.0848547667,3.67803199587
-117.80227284,34.0848547667,7.9381623748
-117.80216342,34.0848547667,1.72442806745
-117.802054,34.0848547667,1.5444591352
-117.807525,34.0849455333,28.3193600196
-117.80741558,34.0849455333,30.1657155571
-117.80730616,34.0849455333,30.5439472482
-117.80719674,34.0849455333,35.429982681
-117.80708732,34.0849455333,29.8921466959
-117.8069779,34.0849455333,35.1934221253
-117.80686848,34.0849455333,37.3071535633
-117.80675906,34.0849455333,36.0032915925
-117.80664964,34.0849455333,35.4200435887
-117.80654022,34.0849455333,34.2398641952
-117.8064308,34.0849455333,38.2062776366
-117.80632138,34.0849455333,35.366263922
-117.80621196,34.0849455333,35.7395375804
-117.80610254,34.0849455333,36.0370327022
-117.80599312,34.0849455333,35.8562919641
-117.8058837,34.0849455333,40.0
-117.80577428,34.0849455333,32.6032112154
-117.80566486,34.0849455333,35.8078257505
-117.80555544,34.0849455333,34.9030658723
-117.80544602,34.0849455333,35.8188038413
-117.8053366,34.0849455333,33.3683835609
-117.80522718,34.0849455333,31.5376505738
-117.80511776,34.0849455333,30.7170376044
-117.80500834,34.0849455333,30.6644505375
-117.80489892,34.0849455333,28.1337923438
-117.8047895,34.0849455333,26.8521541867
-117.80468008,34.0849455333,27.211256083
-117.80457066,34.0849455333,24.2191785078
-117.80446124,34.0849455333,26.8218984518
-117.80435182,34.0849455333,22.8152489405
-117.8042424,34.0849455333,21.5014470206
-117.80413298,34.0849455333,21.6647665375
-117.80402356,34.0849455333,21.8211517039
-117.80391414,34.0849455333,18.0072806185
-117.80380472,34.0849455333,17.3294986293
-117.8036953,34.0849455333,14.1387130642
-117.80358588,34.0849455333,14.4468684942
-117.80347646,34.0849455333,12.0818589876
-117.80336704,34.0849455333,8.8931758116
-117.80325762,34.0849455333,9.55050941899
-117.8031482,34.0849455333,9.11947472179
-117.80303878,34.0849455333,10.2935183678
-117.80292936,34.0849455333,9.57659354099
-117.80281994,34.0849455333,4.15671509195
-117.80271052,34.0849455333,8.28021745873
-117.8026011,34.0849455333,7.11495704615
-117.80249168,34.0849455333,7.15434250671
-117.80238226,34.0849455333,4.02000421752
-117.80227284,34.0849455333,8.24160914534
-117.80216342,34.0849455333,3.60238058944
-117.802054,34.0849455333,4.3881178192
-117.807525,34.0850363,32.7717135079
-117.80741558,34.0850363,28.866253281
-117.80730616,34.0850363,32.5156955567
-117.80719674,34.0850363,30.9899132721
-117.80708732,34.0850363,35.0596625822
-117.8069779,34.0850363,38.1900405162
-117.80686848,34.0850363,35.3263480915
-117.80675906,34.0850363,37.9027387809
-117.80664964,34.0850363,37.1293155393
-117.80654022,34.0850363,36.3934139635
-117.8064308,34.0850363,36.2229300948
-117.80632138,34.0850363,39.6101426392
-117.80621196,34.0850363,37.9709736343
-117.80610254,34.0850363,38.9077772704
-117.80599312,34.0850363,37.0956649915
-117.8058837,34.0850363,38.0756261155
-117.80577428,34.0850363,35.9973703411
-117.80566486,34.0850363,38.5747138222
-117.80555544,34.0850363,37.6373020543
-117.80544602,34.0850363,38.9904096922
-117.8053366,34.0850363,34.9678821049
-117.80522718,34.0850363,36.4226820967
-117.80511776,34.0850363,34.4446429812
-117.80500834,34.0850363,33.44896905
-117.80489892,34.0850363,30.8742045905
-117.8047895,34.0850363,26.1674649405
-117.80468008,34.0850363,26.3356045651
-117.80457066,34.0850363,25.2292003651
-117.80446124,34.0850363,24.056997117
-117.80435182,34.0850363,21.721044456
-117.8042424,34.0850363,18.3646582966
-117.80413298,34.0850363,21.7395317403
-117.80402356,34.0850363,19.4334950405
-117.80391414,34.0850363,17.8923388547
-117.80380472,34.0850363,13.3025994759
-117.8036953,34.0850363,11.4482092118
-117.80358588,34.0850363,16.2804994657
-117.80347646,34.0850363,14.7606689022
-117.80336704,34.0850363,10.080769389
-117.80325762,34.0850363,11.5032724133
-117.8031482,34.0850363,8.59205983636
-117.80303878,34.0850363,12.4338400984
-117.80292936,34.0850363,9.85411150066
-117.80281994,34.0850363,7.86135865583
-117.80271052,34.0850363,5.48978479357
-117.8026011,34.0850363,9.23853438538
-117.80249168,34.0850363,6.04757859887
-117.80238226,34.0850363,6.26322284509
-117.80227284,34.0850363,0.881030428262
-117.80216342,34.0850363,4.99886114582
-117.802054,34.0850363,1.02763341591
-117.807525,34.0851270667,30.9471516603
-117.80741558,34.0851270667,33.0471261249
-117.80730616,34.0851270667,32.3279074192
-117.80719674,34.0851270667,32.8450425119
-117.80708732,34.0851270667,33.252611771
-117.8069779,34.0851270667,34.7950386562
-117.80686848,34.0851270667,36.8331963609
-117.80675906,34.0851270667,35.7280849667
-117.80664964,34.0851270667,35.6206214799
-117.80654022,34.0851270667,36.3376962656
-117.8064308,34.0851270667,39.1635943427
-117.80632138,34.0851270667,38.3859909439
-117.80621196,34.0851270667,39.6724234625
-117.80610254,34.0851270667,38.8907987311
-117.80599312,34.0851270667,37.5336607255
-117.8058837,34.0851270667,40.0
-117.80577428,34.0851270667,35.8169115364
-117.80566486,34.0851270667,38.9003861987
-117.80555544,34.0851270667,38.1155333648
-117.80544602,34.0851270667,36.6420543649
-117.8053366,34.0851270667,38.1412562293
-117.80522718,34.0851270667,37.0153079412
-117.80511776,34.0851270667,35.9305501284
-117.80500834,34.0851270667,31.4802373915
-117.80489892,34.0851270667,28.4697271978
-117.8047895,34.0851270667,29.3071591163
-117.80468008,34.0851270667,27.4398819967
-117.80457066,34.0851270667,25.1176607053
-117.80446124,34.0851270667,24.0206867825
-117.80435182,34.0851270667,24.0972968087
-117.8042424,34.0851270667,24.4956039595
-117.80413298,34.0851270667,19.2530207558
-117.80402356,34.0851270667,19.5184073722
-117.80391414,34.0851270667,20.3664185711
-117.80380472,34.0851270667,17.9323777783
-117.8036953,34.0851270667,16.0163527726
-117.80358588,34.0851270667,16.2006769543
-117.80347646,34.0851270667,13.1549068669
-117.80336704,34.0851270667,11.8621627268
-117.80325762,34.0851270667,12.4984897319
-117.8031482,34.0851270667,8.41262898666
-117.80303878,34.0851270667,9.61473246335
-117.80292936,34.0851270667,10.5711079534
-117.80281994,34.0851270667,8.60625273663
-117.80271052,34.0851270667,5.56386894624
-117.8026011,34.0851270667,5.07915068679
-117.80249168,34.0851270667,4.83964857434
-117.80238226,34.0851270667,2.26602440115
-117.80227284,34.0851270667,1.24695353411
-117.80216342,34.0851270667,1.14455534801
-117.802054,34.0851270667,5.90854668873
-117.807525,34.0852178333,28.38845034
-117.80741558,34.0852178333,32.9478747106
-117.80730616,34.0852178333,33.1448261714
-117.80719674,34.0852178333,34.4738147755
-117.80708732,34.0852178333,33.5453432611
-117.8069779,34.0852178333,35.1142649264
-117.80686848,34.0852178333,38.0065222336
-117.80675906,34.0852178333,38.5288406857
-117.80664964,34.0852178333,39.6260616909
-117.80654022,34.0852178333,39.1068108628
-117.8064308,34.0852178333,39.6202186477
-117.80632138,34.0852178333,37.7353682872
-117.80621196,34.0852178333,40.0
-117.80610254,34.0852178333,36.2276449295
-117.80599312,34.0852178333,40.0
-117.8058837,34.0852178333,37.7173235514
-117.80577428,34.0852178333,39.9715082493
-117.80566486,34.0852178333,40.0
-117.80555544,34.0852178333,35.3954236437
-117.80544602,34.0852178333,35.2574668344
-117.8053366,34.0852178333,37.3933526412
-117.80522718,34.0852178333,36.8835769543
-117.80511776,34.0852178333,35.5103798525
-117.80500834,34.0852178333,31.8970829943
-117.80489892,34.0852178333,35.968337995
-117.8047895,34.0852178333,31.6131704267
-117.80468008,34.0852178333,28.2422026365
-117.80457066,34.0852178333,26.0641470594
-117.80446124,34.0852178333,30.7574807971
-117.80435182,34.0852178333,25.2169577855
-117.8042424,34.0852178333,21.5827934856
-117.80413298,34.0852178333,20.6625238074
-117.80402356,34.0852178333,17.7023704397
-117.80391414,34.0852178333,19.7071829316
-117.80380472,34.0852178333,19.8750293062
-117.8036953,34.0852178333,17.8408664657
-117.80358588,34.0852178333,12.0041010907
-117.80347646,34.0852178333,15.7493085806
-117.80336704,34.0852178333,10.3852189707
-117.80325762,34.0852178333,9.08638292519
-117.8031482,34.0852178333,9.92796775901
-117.80303878,34.0852178333,12.5297501662
-117.80292936,34.0852178333,10.7905855302
-117.80281994,34.0852178333,7.89744730655
-117.80271052,34.0852178333,7.2521157532
-117.8026011,34.0852178333,5.45629252871
-117.80249168,34.0852178333,3.17231027123
-117.80238226,34.0852178333,2.51457435535
-117.80227284,34.0852178333,5.11282133709
-117.80216342,34.0852178333,2.48968809679
-117.802054,34.0852178333,4.14709740963
-117.807525,34.0853086,29.0770726868
-117.80741558,34.0853086,32.2049083618
-117.80730616,34.0853086,36.2513432362
-117.80719674,34.0853086,33.5452592993
-117.80708732,34.0853086,37.7258698493
-117.8069779,34.0853086,35.1500595036
-117.80686848,34.0853086,38.2756608362
-117.80675906,34.0853086,35.3424145592
-117.80664964,34.0853086,37.5145852499
-117.80654022,34.0853086,40.0
-117.8064308,34.0853086,39.6487864561
-117.80632138,34.0853086,40.0
-117.80621196,34.0853086,39.7618982349
-117.80610254,34.0853086,38.0333857283
-117.80599312,34.0853086,38.3785213865
-117.8058837,34.0853086,40.0
-117.80577428,34.0853086,38.7139843912
-117.80566486,34.0853086,40.0
-117.80555544,34.0853086,36.6380030696
-117.80544602,34.0853086,38.9861835865
-117.8053366,34.0853086,37.006672542
-117.80522718,34.0853086,37.0999460822
-117.80511776,34.0853086,32.794487644
-117.80500834,34.0853086,29.0589226077
-117.80489892,34.0853086,32.7772113784
-117.8047895,34.0853086,31.4555690163
-117.80468008,34.0853086,27.963024392
-117.80457066,34.0853086,31.4549452005
-117.80446124,34.0853086,29.9067709216
-117.80435182,34.0853086,28.3610741477
-117.8042424,34.0853086,21.5632685801
-117.80413298,34.0853086,20.3573179392
-117.80402356,34.0853086,22.8362453974
-117.80391414,34.0853086,19.3178341969
-117.80380472,34.0853086,17.9540043102
-117.8036953,34.0853086,16.2328206494
-117.80358588,34.0853086,18.6494388544
-117.80347646,34.0853086,17.4331064365
-117.80336704,34.0853086,12.4030212891
-117.80325762,34.0853086,9.46819396259
-117.8031482,34.0853086,11.4725289574
-117.80303878,34.0853086,8.47181442558
-117.80292936,34.0853086,9.88931119533
