lon_min,lon_max,lon_res,lat_min,lat_max,lat_res
-117.807525,-117.802054,51,34.084764,34.09021,61
lon,lat,data
-117.807525,34.084764,17.0447928684
-117.80741558,34.084764,16.9772976745
-117.80730616,34.084764,16.6851556952
-117.80719674,34.084764,16.0712964093
-117.80708732,34.084764,15.0501540752
-117.8069779,34.084764,13.7596605691
-117.80686848,34.084764,12.6399142266
-117.80675906,34.084764,12.244195259
-117.80664964,34.084764,12.9302958541
-117.80654022,34.084764,14.6602966266
-117.8064308,34.084764,17.0443674236
-117.80632138,34.084764,19.5460650365
-117.80621196,34.084764,21.6727968105
-117.80610254,34.084764,23.0830164411
-117.80599312,34.084764,23.6397607003
-117.8058837,34.084764,23.4198406281
-117.80577428,34.084764,22.6444669217
-117.80566486,34.084764,21.5682083942
-117.80555544,34.084764,20.3661276557
-117.80544602,34.084764,19.1079172162
-117.8053366,34.084764,17.8425451046
-117.80522718,34.084764,16.7089715965
-117.80511776,34.084764,15.9483251183
-117.80500834,34.084764,15.7498642232
-117.80489892,34.084764,16.0236115199
-117.8047895,34.084764,16.3122318846
-117.80468008,34.084764,16.0090440727
-117.80457066,34.084764,14.7585862606
-117.80446124,34.084764,12.7700355689
-117.80435182,34.084764,10.7998801977
-117.8042424,34.084764,9.80941085943
-117.80413298,34.084764,10.4969217693
-117.80402356,34.084764,12.9364332475
-117.80391414,34.084764,16.5020067825
-117.80380472,34.084764,20.1360616799
-117.8036953,34.084764,22.7751179731
-117.80358588,34.084764,23.7358519812
-117.80347646,34.084764,22.8770840041
-117.80336704,34.084764,20.5394274865
-117.80325762,34.084764,17.3701509979
-117.8031482,34.084764,14.0953144539
-117.80303878,34.084764,11.3064220326
-117.80292936,34.084764,9.32747542468
-117.80281994,34.084764,8.1897447691
-117.80271052,34.084764,7.71243318664
-117.8026011,34.084764,7.61884336027
-117.80249168,34.084764,7.65294559188
-117.80238226,34.084764,7.69012794012
-117.80227284,34.084764,7.81939434381
-117.80216342,34.084764,8.33039471613
-117.802054,34.084764,9.58394717867
-117.807525,34.0848547667,17.0740489392
-117.80741558,34.0848547667,16.8269720745
-117.80730616,34.0848547667,16.2767123191
-117.80719674,34.0848547667,15.2571272149
-117.80708732,34.0848547667,13.6417927876
-117.8069779,34.0848547667,11.5953161624
-117.80686848,34.0848547667,9.64581885591
-117.80675906,34.0848547667,8.48845847691
-117.80664964,34.0848547667,8.64167544516
-117.80654022,34.0848547667,10.201164289
-117.8064308,34.0848547667,12.814843728
-117.80632138,34.0848547667,15.865863826
-117.80621196,34.0848547667,18.7032293893
-117.80610254,34.0848547667,20.8269361787
-117.80599312,34.0848547667,21.997681358
-117.8058837,34.0848547667,22.2458799235
-117.80577428,34.0848547667,21.777283845
-117.80566486,34.0848547667,20.8386444071
-117.80555544,34.0848547667,19.614919996
-117.80544602,34.0848547667,18.2355343867
-117.8053366,34.0848547667,16.8551164267
-117.80522718,34.0848547667,15.7292244058
-117.80511776,34.0848547667,15.1603492816
-117.80500834,34.0848547667,15.3221609434
-117.80489892,34.0848547667,16.0539991165
-117.8047895,34.0848547667,16.8198450171
-117.80468008,34.0848547667,16.9464587094
-117.80457066,34.0848547667,16.0240045103
-117.80446124,34.0848547667,14.2136633781
-117.80435182,34.0848547667,12.2574717026
-117.8042424,34.0848547667,11.1442903972
-117.80413298,34.0848547667,11.6152696511
-117.80402356,34.0848547667,13.7664391688
-117.80391414,34.0848547667,16.9575951478
-117.80380472,34.0848547667,20.1056549296
-117.8036953,34.0848547667,22.165682571
-117.80358588,34.0848547667,22.5385642582
-117.80347646,34.0848547667,21.1882626032
-117.80336704,34.0848547667,18.5353629895
-117.80325762,34.0848547667,15.2480621573
-117.8031482,34.0848547667,12.0401976794
-117.80303878,34.0848547667,9.49128713783
-117.80292936,34.0848547667,7.91881145441
-117.80281994,34.0848547667,7.32946517483
-117.80271052,34.0848547667,7.47923001656
-117.8026011,34.0848547667,8.00344398564
-117.80249168,34.0848547667,8.56299886755
-117.80238226,34.0848547667,8.98983703073
-117.80227284,34.0848547667,9.3704948011
-117.80216342,34.0848547667,10.0117449968
-117.802054,34.0848547667,11.2782213268
-117.807525,34.0849455333,16.6811438777
-117.80741558,34.0849455333,16.2560854129
-117.80730616,34.0849455333,15.6634095776
-117.80719674,34.0849455333,14.6213147006
-117.80708732,34.0849455333,12.8709778188
-117.8069779,34.0849455333,10.5097898782
-117.80686848,34.0849455333,8.09695517388
-117.80675906,34.0849455333,6.44440921146
-117.80664964,34.0849455333,6.22706006886
-117.80654022,34.0849455333,7.65758531825
-117.8064308,34.0849455333,10.4017807997
-117.80632138,34.0849455333,13.7487140158
-117.80621196,34.0849455333,16.9113311727
-117.80610254,34.0849455333,19.304677462
-117.80599312,34.0849455333,20.6791937256
-117.8058837,34.0849455333,21.0970967329
-117.80577428,34.0849455333,20.7737608606
-117.80566486,34.0849455333,19.9182689486
-117.80555544,34.0849455333,18.6744547471
-117.80544602,34.0849455333,17.1826858569
-117.8053366,34.0849455333,15.6963035372
-117.80522718,34.0849455333,14.6002208062
-117.80511776,34.0849455333,14.2863162727
-117.80500834,34.0849455333,14.9150292793
-117.80489892,34.0849455333,16.2342902084
-117.8047895,34.0849455333,17.6004123044
-117.80468008,34.0849455333,18.260592148
-117.80457066,34.0849455333,17.7550006042
-117.80446124,34.0849455333,16.2119347258
-117.80435182,34.0849455333,14.3539931855
-117.8042424,34.0849455333,13.1802275193
-117.80413298,34.0849455333,13.4600691978
-117.80402356,34.0849455333,15.3033023299
-117.80391414,34.0849455333,18.0547814855
-117.80380472,34.0849455333,20.6113857752
-117.8036953,34.0849455333,21.9481647822
-117.80358588,34.0849455333,21.5469661584
-117.80347646,34.0849455333,19.504219108
-117.80336704,34.0849455333,16.3638534174
-117.80325762,34.0849455333,12.8709974047
-117.8031482,34.0849455333,9.76117554128
-117.80303878,34.0849455333,7.58937404233
-117.80292936,34.0849455333,6.60478220043
-117.80281994,34.0849455333,6.70937596436
-117.80271052,34.0849455333,7.53827754731
-117.8026011,34.0849455333,8.62587132543
-117.80249168,34.0849455333,9.59266152926
-117.80238226,34.0849455333,10.2890780094
-117.80227284,34.0849455333,10.8483536697
-117.80216342,34.0849455333,11.5964341514
-117.802054,34.0849455333,12.8730656332
-117.807525,34.0850363,15.7688145267
-117.80741558,34.0850363,15.233068786
-117.80730616,34.0850363,14.8494920902
-117.80719674,34.0850363,14.1708238956
-117.80708732,34.0850363,12.7418428036
-117.8069779,34.0850363,10.5238478059
-117.80686848,34.0850363,8.04985709451
