lon_min,lon_max,lon_res,lat_min,lat_max,lat_res
-117.807525,-117.802054,51,34.084764,34.09021,61
lon,lat,data
-117.807525,34.084764,17.8456506132
-117.80741558,34.084764,17.039983053
-117.80730616,34.084764,16.2036352486
-117.80719674,34.084764,15.6054267241
-117.80708732,34.084764,15.373326953
-117.8069779,34.084764,15.5224824794
-117.80686848,34.084764,15.993732573
-117.80675906,34.084764,16.7280864893
-117.80664964,34.084764,17.7659854422
-117.80654022,34.084764,19.2584460154
-117.8064308,34.084764,21.3583673744
-117.80632138,34.084764,24.0775980101
-117.80621196,34.084764,27.2718217818
-117.80610254,34.084764,30.6812127909
-117.80599312,34.084764,33.93523869
-117.8058837,34.084764,36.5184632031
-117.80577428,34.084764,37.8482105285
-117.80566486,34.084764,37.5104985984
-117.80555544,34.084764,35.4828070305
-117.80544602,34.084764,32.1482092928
-117.8053366,34.084764,28.0819596095
-117.80522718,34.084764,23.81986928
-117.80511776,34.084764,19.7737236057
-117.80500834,34.084764,16.2614950559
-117.80489892,34.084764,13.5449001716
-117.8047895,34.084764,11.7918717693
-117.80468008,34.084764,11.027421475
-117.80457066,34.084764,11.1519087519
-117.80446124,34.084764,12.0041338988
-117.80435182,34.084764,13.432126985
-117.8042424,34.084764,15.2815116916
-117.80413298,34.084764,17.3247054664
-117.80402356,34.084764,19.1633420784
-117.80391414,34.084764,20.252884226
-117.80380472,34.084764,20.1174328922
-117.8036953,34.084764,18.6840880786
-117.80358588,34.084764,16.4635330243
-117.80347646,34.084764,14.3729720467
-117.80336704,34.084764,13.270005456
-117.80325762,34.084764,13.5130878832
-117.8031482,34.084764,14.8517413045
-117.80303878,34.084764,16.6597424047
-117.80292936,34.084764,18.3232969352
-117.80281994,34.084764,19.5104508538
-117.80271052,34.084764,20.2052703281
-117.8026011,34.084764,20.5730677785
-117.80249168,34.084764,20.7890870093
-117.80238226,34.084764,20.9889207304
-117.80227284,34.084764,21.2694691517
-117.80216342,34.084764,21.6326106363
-117.802054,34.084764,21.8713261182
-117.807525,34.0848547667,19.8869232056
-117.80741558,34.0848547667,18.5000746372
-117.80730616,34.0848547667,17.1454965704
-117.80719674,34.0848547667,16.1686387292
-117.80708732,34.0848547667,15.7424557341
-117.8069779,34.0848547667,15.8955727792
-117.80686848,34.0848547667,16.5475482705
-117.80675906,34.0848547667,17.5859221075
-117.80664964,34.0848547667,18.9639384752
-117.80654022,34.0848547667,20.7357444468
-117.8064308,34.0848547667,22.9752054249
-117.80632138,34.0848547667,25.6747595152
-117.80621196,34.0848547667,28.7344513632
-117.80610254,34.0848547667,31.991742718
-117.80599312,34.0848547667,35.1920964838
-117.8058837,34.0848547667,37.8971351773
-117.80577428,34.0848547667,39.5213524866
-117.80566486,34.0848547667,39.5662586539
-117.80555544,34.0848547667,37.9094208517
-117.80544602,34.0848547667,34.8620099707
-117.8053366,34.0848547667,30.9569482317
-117.80522718,34.0848547667,26.6820042153
-117.80511776,34.0848547667,22.3825648763
-117.80500834,34.0848547667,18.3421997808
-117.80489892,34.0848547667,14.8732605885
-117.8047895,34.0848547667,12.2758132463
-117.80468008,34.0848547667,10.7355276164
-117.80457066,34.0848547667,10.2554222452
-117.80446124,34.0848547667,10.6971137472
-117.80435182,34.0848547667,11.8595950848
-117.8042424,34.0848547667,13.5254134669
-117.80413298,34.0848547667,15.4401719104
-117.80402356,34.0848547667,17.2602850796
-117.80391414,34.0848547667,18.5431481389
-117.80380472,34.0848547667,18.8861886678
-117.8036953,34.0848547667,18.1691443941
-117.80358588,34.0848547667,16.7191603609
-117.80347646,34.0848547667,15.2308050917
-117.80336704,34.0848547667,14.4465185352
-117.80325762,34.0848547667,14.7886137751
-117.8031482,34.0848547667,16.1834090028
-117.80303878,34.0848547667,18.1318010852
-117.80292936,34.0848547667,20.0075458488
-117.80281994,34.0848547667,21.351121009
-117.80271052,34.0848547667,22.0466739307
-117.8026011,34.0848547667,22.2504100807
-117.80249168,34.0848547667,22.2094055794
-117.80238226,34.0848547667,22.1227445357
-117.80227284,34.0848547667,22.0977571059
-117.80216342,34.0848547667,22.1171168054
-117.802054,34.0848547667,21.9654391068
-117.807525,34.0849455333,22.0533923028
-117.80741558,34.0849455333,20.2318010153
-117.80730616,34.0849455333,18.443023897
-117.80719674,34.0849455333,17.0689532403
-117.80708732,34.0849455333,16.335280145
-117.8069779,34.0849455333,16.3383347079
-117.80686848,34.0849455333,17.04351291
-117.80675906,34.0849455333,18.3180903509
-117.80664964,34.0849455333,20.0052068462
-117.80654022,34.0849455333,22.0055705265
-117.8064308,34.0849455333,24.2588628242
-117.80632138,34.0849455333,26.7180792565
-117.80621196,34.0849455333,29.3536556176
-117.80610254,34.0849455333,32.1645604849
-117.80599312,34.0849455333,35.0701768059
-117.8058837,34.0849455333,37.7464713
-117.80577428,34.0849455333,39.5934114783
-117.80566486,34.0849455333,40.0
-117.80555544,34.0849455333,38.7117997809
-117.80544602,34.0849455333,35.9640386198
-117.8053366,34.0849455333,32.2743646786
-117.80522718,34.0849455333,28.1242795399
-117.80511776,34.0849455333,23.8186037655
-117.80500834,34.0849455333,19.6035152834
-117.80489892,34.0849455333,15.8023246784
-117.8047895,34.0849455333,12.7989826436
-117.80468008,34.0849455333,10.8795583756
-117.80457066,34.0849455333,10.1053170888
-117.80446124,34.0849455333,10.3161037069
-117.80435182,34.0849455333,11.2445005439
-117.8042424,34.0849455333,12.6088311711
-117.80413298,34.0849455333,14.1688368987
-117.80402356,34.0849455333,15.6767998133
-117.80391414,34.0849455333,16.8533269147
-117.80380472,34.0849455333,17.4273676234
-117.8036953,34.0849455333,17.2753984344
-117.80358588,34.0849455333,16.5710130953
-117.80347646,34.0849455333,15.7787492194
-117.80336704,34.0849455333,15.4764342277
-117.80325762,34.0849455333,16.0829253513
